NOME;Date RFQ;Customer;BUYER;PN;DESC;QTY;UOM;PN ALT#;DESC PN ALT;OEM;SOURCE 1;SOURCE 2;SOURCE 3;DATE;UNIT $;LT;REMARKS;Concluido;ID;id cotacao;Quote?;Customer PO;TERMS;CURRENCY;PRECO COMPRA;Vendor;AVAILABLE;CONDITION;VEND/DELIVERY;FINAL DESTINATION;OBS;EDD_vendor;EDD_Customer;PN Manufacturer;Status Quantum;vendor PO ;SO;$ LUCRO;Total LUCRO;Sales Code;ABBREV;EMAIL;Cotação Quantum
AlESSANDRA;14/02/2023;LATAM;Gisleine Diaz ;5305417;SEAL;3;EA;;;;;;;;;;;;Al1402AA53-14-27;C-Al1402AA-14-332;No;;;;;;;;;;;;;;;;;;;;;;
AlESSANDRA;14/02/2023;LATAM;Gisleine Diaz ;VT49-26-002-01;KIT MOD PAINEL POLTRONA CAB PASS AERO;1;EA;;;;;;;;;;;;Al1402AAVT-13-562;C-Al1402AA-9-178;No;;;;;;;;;;;;;;;;;;;;;;
AlESSANDRA;14/02/2023;LATAM;Gisleine Diaz ;VT49-26-001-01;KIT MOD PAINEL POLTRONA CAB PASS AERO;1;EA;;;;;;;;;;;;Al1402AAVT-12-484;C-Al1402AA-9-178;No;;;;;;;;;;;;;;;;;;;;;;
AlESSANDRA;14/02/2023;LATAM;Gisleine Diaz ;V55-00-746-01;CAPA NYLON ASSENTO USO GERAL AERO;2;EA;;;;;;;;;;;;Al1402AAV5-11-121;C-Al1402AA-9-178;No;;;;;;;;;;;;;;;;;;;;;;
AlESSANDRA;14/02/2023;LATAM;Gisleine Diaz ;V55-00-732-01;CAPA NAILON POLTRONA USO GER AERO;9;EA;;;;;;;;;;;;Al1402AAV5-10-896;C-Al1402AA-9-178;No;;;;;;;;;;;;;;;;;;;;;;
AlESSANDRA;14/02/2023;LATAM;Gisleine Diaz ;1030167;BOLSA NAILON PORTA REVISTA CAB PAX AERO;4;EA;;;;;;;;;;;;Al1402AA10-9-178;C-Al1402AA-9-178;No;;;;;;;;;;;;;;;;;;;;;;
AlESSANDRA;14/02/2023;LATAM;Gisleine Diaz ;SOFTWARE;SOFTWARE;;;;;;;;;;;;;;Al1402AASO-30-654;C-Al1402AA-23-53;No;;;;;;;;;;;;;;;;;;;;;;
AlESSANDRA;14/02/2023;LATAM;Gisleine Diaz ;SB 25-1XXX;SB 25-1XXX;;;;;;;;;;;;;;Al1402AASB-29-688;C-Al1402AA-23-53;No;;;;;;;;;;;;;;;;;;;;;;
AlESSANDRA;14/02/2023;LATAM;Gisleine Diaz ;20631310;ATUADOR HID POLTR CAB PASS AERO;;;;;;;;;;;;;;Al1402AA20-28-64;C-Al1402AA-23-53;No;;;;;;;;;;;;;;;;;;;;;;
AlESSANDRA;14/02/2023;LATAM;Gisleine Diaz ;1768749;ANEL ACO ATD VLV SIS SANGR AR MOTOR AERO;;;;;;;;;;;;;;Al1402AA17-27-609;C-Al1402AA-23-53;No;;;;;;;;;;;;;;;;;;;;;;
AlESSANDRA;14/02/2023;LATAM;Gisleine Diaz ;1415682;BATERIA UNIDADE FORNECIMENTO ENERGIA (PS;;;;;;;;;;;;;;Al1402AA14-26-375;C-Al1402AA-23-53;No;;;;;;;;;;;;;;;;;;;;;;
AlESSANDRA;14/02/2023;LATAM;Gisleine Diaz ;201170;PLATE ID ;;;;;;;;;;;;;;Al1402AA20-25-344;C-Al1402AA-23-53;No;;;;;;;;;;;;;;;;;;;;;;
AlESSANDRA;14/02/2023;LATAM;Gisleine Diaz ;43109;PARAFUSO PLASTICO CARENAGEM PROTETORA FO;;;;;;;;;;;;;;Al1402AA43-24-448;C-Al1402AA-23-53;No;;;;;;;;;;;;;;;;;;;;;;
AlESSANDRA;14/02/2023;LATAM;Gisleine Diaz ;43109;PARAFUSO PLASTICO CARENAGEM PROTETORA FO;;;;;;;;;;;;;;Al1402AA43-23-23;C-Al1402AA-23-53;No;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;7000292-478;ELECTRONIC MODULE, CIRCUIT CARD - LPU L4;1;EA;;;;EMAIL RFQ, [QO-10024759] Your Request for Quote - Prepayment / Lufthansa Technik, USD 20K, REPAIRED, FRANCE;;;13/02/2023;26.550.00;15 DAYS;REPAIRED- REPAIR CERTS, TRACE 145 ONLY;;SI07022370-24-769;C-SI070223-24-97;Yes;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;7000292-404;CURRENT TRANSFORMER ELCC;1;EA;;;;AVIALL, USD 4K, STK, NEW;;;13/02/2023;5.320,00;15 DAYS;FN-OEM CERTS;;SI07022370-23-412;C-SI070223-23-1;Yes;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;7000292-403;PPDS 400A CONTACTOR;4;EA;;;;;;;;;;;;SI07022370-22-177;C-SI070223-22-715;No;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;7000290-402;35 AMP CONTACTOR;1;EA;;;;;;;;;;;;SI07022370-21-448;C-SI070223-21-674;No;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;7000290-197;3PST CONTACTOR NO 65A;4;EA;;;;EMAIL RFQ, Quote from AvAir for RFQ # ILSCGFD230210155106, USD 4K, NEW, USA;DASI, PORTAL, BOEING 05EA; ;13/02/2023;5.195,00;15 DAYS;FN-OEM CERTS;;SI07022370-20-530;C-SI070223-20-405;Yes;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;7000240H02;AC 12 CHANNEL POWER MODULE-RPDU;1;EA;;;;;;;;;;;;SI07022370-19-880;C-SI070223-19-429;No;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;6740F010000;ENGINE BLEED AIR SYSTEM OVERPRESSURE VALVE;1;EA;;;;EMAIL RFQ, QU-24637 from ASL Aerospace, UK, USD 7650, OVH, STK, TRACE 145;;;13/02/2023;8.762,00;10 DAYS;OVH. REPAIR CERTS, TRACE 145 ONLY;;SI07022367-18-103;C-SI070223-18-48;Yes;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;657T1710-1;STRAP ASSY;1;EA;;;;;;;;;;;;SI07022365-17-235;C-SI070223-17-738;No;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;655CC04A2Y00;CONTACTR;2;EA;;;;PROPONENT, USD 4008, NEW, LT 254DD, NETHERLANDS;SATAIR;13/02/2023;13/02/2023;4.656,52;90 DAYS;FN-OEM CERTS;;SI07022365-16-21;C-SI070223-16-77;Yes;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;64300-005;COCKPIT HEADSET;1;EA;;;;AVIALL, USD 280.83, STK, USA, NEW;;;13/02/2023;403,3;10 DAYS;03EA, FN-OEM CERTSS;;SI07022364-15-766;C-SI070223-15-282;Yes;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;642W9956-501;HARNESS ASSY-FIRE;3;EA;;;;EMAIL RFQ, Quotation #CQ22969 Cust Ref#EDG010223LA 13-02-2023 09-45-30.pdf, OVH, 7950, USA, TRACE 145;EMIL RFQ, QU-374311 from Pioneer Aero Supply, LLC, USD 6900, OVH, TRACE 121;EMAIL RFQ, Quotation #C1073965 Cust Ref#RFQ -  From ALOIA Aerospace In 2-10-2023 4-46-40 PM.pdf, USD 7900, TRACE 145;13/02/2023;11.865,33;15 DAYS;OVH-REPAIR CERTS, TRACE 145 ONLY;;SI07022364-14-261;C-SI070223-14-128;Yes;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;642W9955-501;HARNESS ASSY-FIRE;1;EA;;;;EMAIL RFQ, FW: RFQ -  From ALOIA Aerospace Inc Entry Code:EJ7Y-6VI1-Z7GH, USD 6K, OVH, TRACE TAP;;;13/02/2023;12.5550.00;15 DAYS;"OVH-REPAIR CERT, TRACE TAP AIR
PORTUGAL - FAR
129";;SI07022364-13-750;C-SI070223-13-460;Yes;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;642W9880-505;HARNESS ASSY LEFT SIDE;1;EA;;;;EMAIL RFQ, RE: RFQ -  From ALOIA Aerospace Inc Entry Code:HD41-5YJC-CL6QL , USD 36500, SV, TRACE VIETJET AIR, USA;;;13/02/2023;65.500,00;10 DAYS;SV-REPAIR CERTS, TRACE VIETJET AIR 129;;SI07022364-12-958;C-SI070223-12-561;Yes;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;642W9814-503;HARNESS ASSYIDG CONTROL AND ANTI-ICE;1;EA;;;;EMAIL RFQ, Quote from APOC Aviation for RFQ # ILSCGFD230210154125, USD 11K, SV, LT 05, NTHERLANDS, ;;;13/02/2023;16.880,00;15 DAYS;SV-REPAIR CERTS, TRACE 145 ONLY;;SI07022364-10-336;C-SI070223-10-336;Yes;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;642W9811-507;ECU HARNESS;1;EA;;;;EMAIL RFQ, FW: RFQ -  From ALOIA Aerospace Inc Entry Code:EJ7Y-6VI1-Z7GH, USD 14550, OVHM TRACE TAP ME, STK;;;13/02/2023;20.660,00;15 DAYS;"OVH-REPAIR CERTS, TRACE  Trace: TAP AIR
PORTUGAL - FAR
129";;SI07022364-9-353;C-SI070223-9-615;Yes;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;64236-1;RESERVOIR (D.G.);30;EA;;;AIR CRUIZER;SATAIR, https://www.satair.com/market/search?q=64236-1, USD 3048, LT 45DD, USA;;;13/02/2023;3.625,75;55 DAYS;MOQ:10EA, FN-OEM CERTS;;SI07022364-8-492;C-SI070223-8-462;Yes;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;640CC04A2Y00;CONTACTR;4;EA;;;;SATAIR, https://www.satair.com/market/product/f0217/640cc04a2y00/satair, USD 3678, STK 03EA, NEW, USA;;;13/02/2023;4.222,24;10 DAYS;FN-OEM CERTS;;SI07022364-7-976;C-SI070223-7-675;Yes;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;636W5708-503;HARNESS ASSY-LOOP A FIRE ELEC;2;EA;;;GOODRICH;SITE AIRBUS, https://spares.airbus.com/portal/stocks/status/stocks.jsp.port, USD 26320.00, LT 25DD, NEW;;;13/02/2023;28.925,60;20 DAYS;FN-OEM CERTS;;SI07022363-6-674;C-SI070223-6-407;Yes;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;630CC04A2Y00;CONTACTR;1;EA;;;;EMAIL RFQ, 1PV0-KCCD-3KJW, USD 1250, SV, STK, DUALL RELEASE;;;13/02/2023;2.350,00;10 DAYS;SV-REPAIR CERTS, DUAL RELEASE, TRACE 145 ONLY;;SI07022363-5-803;C-SI070223-5-154;Yes;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;624016-1;SENSOR ASSY;5;EA;;;HONEYWHEEL;RMAIL RFQ, RE: RFQ -  From ALOIA Aerospace Inc Entry Code:LPUC-1C4W-RL4KM, USD 1375, SV, LT 15 DAYS, FRESH TAG;;;13/02/2023;1.885,00;18 DAYS;SV-REPAIR CERTS, DUAL RELEASE,TRACE 145, FRESH TAG;;SI07022362-4-169;C-SI070223-4-506;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;13/02/2023;LATAM;MARICEL;PR-1428 B-2;SEAL;12;EA;;;;SKYGEEK 6oz 654 SEMKIT - 118.54 - FEDEX P1 70.00 - FEE 100.00 + 15.00 - https://skygeek.com/prc-desoto-pr-1428b2-sealant-6-oz.html;AVIALL 99.07 - 6oz CATRIDGE - 96% SL - EXP DATE JAN-31-2024 - https://shop.boeing.com/aviation-supply/p/PR1428B2=5N;;13/02/2023;130,9;5 DAYS;6oz SEMKIT - FN - OEM CERTS;;MA130223PR-108-705;C-MA130223-101-954;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;13/02/2023;LATAM;MARICEL;114T0215-131;BRACKE;1;EA;;;;;;;;;;;;MA13022311-107-267;C-MA130223-101-954;No;;;;;;;;;;;;;;;;;;;;;;
MARCIO;13/02/2023;LATAM;MARICEL;114T4912-38;FITTING ASSY INSERT;1;EA;114T4912Y38;;;;;;;;;;;MA13022311-106-597;C-MA130223-101-954;No;;;;;;;;;;;;;;;;;;;;;;
MARCIO;13/02/2023;LATAM;MARICEL;114T4912-29;FITTING ASSY INSERT;1;EA;114T4912Y29;;;;;;;;;;;MA13022311-105-490;C-MA130223-101-954;No;;;;;;;;;;;;;;;;;;;;;;
MARCIO;13/02/2023;LATAM;MARICEL;114T4912-26;FITTING ASSY INSERT;1;EA;114T4912Y26;;;;;;;;;;;MA13022311-104-325;C-MA130223-101-954;No;;;;;;;;;;;;;;;;;;;;;;
MARCIO;13/02/2023;LATAM;MARICEL;P29;PRESURE SENSITIVE TAPE;3;EA;;;;;;;;;;;;MA130223P2-103-837;C-MA130223-101-954;No;;;;;;;;;;;;;;;;;;;;;;
MARCIO;13/02/2023;LATAM;MARICEL;NAS1578C3R7;BOLT;12;EA;;;;PROPONENT, CA - 0.55;;;13/02/2023;1,58;3 DAYS;MOQ 200EA - FN - OEM CERTS;;MA130223NA-102-95;C-MA130223-101-954;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;13/02/2023;LATAM;MARICEL;BAC1498-143;SECTION;1;EA;;;;;;;;;;;;MA130223BA-101-145;C-MA130223-101-954;No;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;622-8973-001;ANTENNA ASSY;1;EA;;;;EMAIL RFQ, VS: RFQ -  From ALOIA Aerospace Inc Entry Code:XQBA-H7EG-W2E5, USD 26,200, STK, DENAMARK, NEW;;;;30.296,00;30 DAYS;FN-OEM CERTS;;SI07022362-3-809;C-SI070223-1-356;Yes;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;622-8973-001;ANTENNA ASSY;1;EA;;;;EMAIL RFQ, Quotation #223192 Cust Ref#ILSCGFD230210154125 2-13-2023 10-30-46 AM.pdf, USD 5K, OVH;;;13/02/2023;6.550,00;10 DAYS;OVH, REPAIR CERTS, TRACE 145 ONLY;;SI07022362-2-847;C-SI070223-1-356;Yes;;;;;;;;;;;;;;;;;;;;;;
SIDNEY;07/02/2023;LATAM;MARIA VILLAMIZAR;622-8973-001;ANTENNA ASSY;2;EA;;;;EMAIL RFQ, Quotation #223192 Cust Ref#ILSCGFD230210154125 2-13-2023 10-30-46 AM.pdf, USD 4K, REPAIRED ONLY;;;13/02/2023;5.320,00;10 DAYS;REPAIRED-REPAIR CERTS, TRACE 145 ONLY;;SI07022362-1-564;C-SI070223-1-356;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;09/02/2023;LATAM;MARIA FERNANDA ARIZA;528-80;LIGHT-NAVIGATION,FORWARD DUAL(LH);1;EA;;;;ASTRO, FL - SVC - 129 TRACE - 8130/EASA - STK - 1,000.00/TDA, STK NETH - SVC - 129 TRACE - 8130 - 2,000.00 SN 4450/AERCAP, TN - SVC - 129 TRACE - LT 30 DAYS - 2,100.00;AOG LOGISTICS, FL - OHC - 129 TRACE - 8130 - STK - 1,500.00/DSC, MO -SVC - 129 TRACE - 8130 - 1,500.00 - STK 01EA;AERO VISION, MI - SV - 8130 - STK 01EA - 2,750.00/SPECIALIST AVIATION, UK - SVC - FRESH DUAL - 01EA - LT 21 DAYS - 1,450.00/MTI, FL - SVC - 145 TRACE - LT 7 DAYS 07EA - 2,000.00;;2600;5 DAYS;OHC - 129 TRACE - 8130;;MA09022352-100-778;C-MA090223-1-151;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;09/02/2023;LATAM;MARIA FERNANDA ARIZA;528-80;LIGHT-NAVIGATION,FORWARD DUAL(LH);1;EA;;;;ASTRO, FL - SVC - 129 TRACE - 8130/EASA - STK - 1,000.00/TDA, STK NETH - SVC - 129 TRACE - 8130 - 2,000.00 SN 4450/AERCAP, TN - SVC - 129 TRACE - LT 30 DAYS - 2,100.00;AOG LOGISTICS, FL - OHC - 129 TRACE - 8130 - STK - 1,500.00/DSC, MO -SVC - 129 TRACE - 8130 - 1,500.00 - STK 01EA;AERO VISION, MI - SV - 8130 - STK 01EA - 2,750.00/SPECIALIST AVIATION, UK - SVC - FRESH DUAL - 01EA - LT 21 DAYS - 1,450.00/MTI, FL - SVC - 145 TRACE - LT 7 DAYS 07EA - 2,000.00;;2325;30 DAYS;SVC - 129/145 TRACE - 8130;;MA09022352-99-626;C-MA090223-1-151;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;09/02/2023;LATAM;MARIA FERNANDA ARIZA;528-80;LIGHT-NAVIGATION,FORWARD DUAL(LH);1;EA;;;;ASTRO, FL - SVC - 129 TRACE - 8130/EASA - STK - 1,000.00/TDA, STK NETH - SVC - 129 TRACE - 8130 - 2,000.00 SN 4450/AERCAP, TN - SVC - 129 TRACE - LT 30 DAYS - 2,100.00;AOG LOGISTICS, FL - OHC - 129 TRACE - 8130 - STK - 1,500.00/DSC, MO -SVC - 129 TRACE - 8130 - 1,500.00 - STK 01EA;AERO VISION, MI - SV - 8130 - STK 01EA - 2,750.00/SPECIALIST AVIATION, UK - SVC - FRESH DUAL - 01EA - LT 21 DAYS - 1,450.00/MTI, FL - SVC - 145 TRACE - LT 7 DAYS 07EA - 2,000.00;;2325;30 DAYS;SVC - 129/145 TRACE - 8130;;MA09022352-98-978;C-MA090223-1-151;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;09/02/2023;LATAM;MARIA FERNANDA ARIZA;528-80;LIGHT-NAVIGATION,FORWARD DUAL(LH);1;EA;;;;ASTRO, FL - SVC - 129 TRACE - 8130/EASA - STK - 1,000.00/TDA, STK NETH - SVC - 129 TRACE - 8130 - 2,000.00 SN 4450/AERCAP, TN - SVC - 129 TRACE - LT 30 DAYS - 2,100.00;AOG LOGISTICS, FL - OHC - 129 TRACE - 8130 - STK - 1,500.00/DSC, MO -SVC - 129 TRACE - 8130 - 1,500.00 - STK 01EA;AERO VISION, MI - SV - 8130 - STK 01EA - 2,750.00/SPECIALIST AVIATION, UK - SVC - FRESH DUAL - 01EA - LT 21 DAYS - 1,450.00/MTI, FL - SVC - 145 TRACE - LT 7 DAYS 07EA - 2,000.00;;2325;7 DAYS;SVC - 129/145 TRACE - 8130;;MA09022352-97-581;C-MA090223-1-151;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;09/02/2023;LATAM;MARIA FERNANDA ARIZA;528-80;LIGHT-NAVIGATION,FORWARD DUAL(LH);1;EA;;;;ASTRO, FL - SVC - 129 TRACE - 8130/EASA - STK - 1,000.00/TDA, STK NETH - SVC - 129 TRACE - 8130 - 2,000.00 SN 4450/AERCAP, TN - SVC - 129 TRACE - LT 30 DAYS - 2,100.00;AOG LOGISTICS, FL - OHC - 129 TRACE - 8130 - STK - 1,500.00/DSC, MO -SVC - 129 TRACE - 8130 - 1,500.00 - STK 01EA;AERO VISION, MI - SV - 8130 - STK 01EA - 2,750.00/SPECIALIST AVIATION, UK - SVC - FRESH DUAL - 01EA - LT 21 DAYS - 1,450.00/MTI, FL - SVC - 145 TRACE - LT 7 DAYS 07EA - 2,000.00;;2325;7 DAYS;SVC - 129/145 TRACE - 8130;;MA09022352-96-948;C-MA090223-1-151;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;09/02/2023;LATAM;MARIA FERNANDA ARIZA;528-80;LIGHT-NAVIGATION,FORWARD DUAL(LH);1;EA;;;;ASTRO, FL - SVC - 129 TRACE - 8130/EASA - STK - 1,000.00/TDA, STK NETH - SVC - 129 TRACE - 8130 - 2,000.00 SN 4450/AERCAP, TN - SVC - 129 TRACE - LT 30 DAYS - 2,100.00;AOG LOGISTICS, FL - OHC - 129 TRACE - 8130 - STK - 1,500.00/DSC, MO -SVC - 129 TRACE - 8130 - 1,500.00 - STK 01EA;AERO VISION, MI - SV - 8130 - STK 01EA - 2,750.00/SPECIALIST AVIATION, UK - SVC - FRESH DUAL - 01EA - LT 21 DAYS - 1,450.00/MTI, FL - SVC - 145 TRACE - LT 7 DAYS 07EA - 2,000.00;;2325;7 DAYS;SVC - 129/145 TRACE - 8130;;MA09022352-95-459;C-MA090223-1-151;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;09/02/2023;LATAM;MARIA FERNANDA ARIZA;528-80;LIGHT-NAVIGATION,FORWARD DUAL(LH);1;EA;;;;ASTRO, FL - SVC - 129 TRACE - 8130/EASA - STK - 1,000.00/TDA, STK NETH - SVC - 129 TRACE - 8130 - 2,000.00 SN 4450/AERCAP, TN - SVC - 129 TRACE - LT 30 DAYS - 2,100.00;AOG LOGISTICS, FL - OHC - 129 TRACE - 8130 - STK - 1,500.00/DSC, MO -SVC - 129 TRACE - 8130 - 1,500.00 - STK 01EA;AERO VISION, MI - SV - 8130 - STK 01EA - 2,750.00/SPECIALIST AVIATION, UK - SVC - FRESH DUAL - 01EA - LT 21 DAYS - 1,450.00/MTI, FL - SVC - 145 TRACE - LT 7 DAYS 07EA - 2,000.00;;2325;7 DAYS;SVC - 129/145 TRACE - 8130;;MA09022352-94-656;C-MA090223-1-151;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;09/02/2023;LATAM;MARIA FERNANDA ARIZA;528-70;LIGHT-NAVIGATION,FORWARD DUAL(RH);1;EA;;;;AERO VISION, MI - SV - 145 TRACE - 8130 - STK 01EA  - 2,250.00/AERCAP, TN - SVC - 129 TRACE - LT 30 DAYS - 2,100.00;SPECIALIST AVIATION, UK - SV - FRESH DUAL - LT 21 DAYS - 01EA - 2,750.00/MTI AVIATION, FL - SVC - 145 TRACE - 8130 02EA - LT 03 DAYS - 1,600.00;PIONEER, IL - SVC - 129 TRACE - 8130 - STK 02EA - 2,500.00;;2480;7 DAYS;SVC - 145 TRACE - 8130;;MA09022352-93-826;C-MA090223-1-151;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;09/02/2023;LATAM;MARIA FERNANDA ARIZA;528-70;LIGHT-NAVIGATION,FORWARD DUAL(RH);1;EA;;;;AERO VISION, MI - SV - 145 TRACE - 8130 - STK 01EA  - 2,250.00/AERCAP, TN - SVC - 129 TRACE - LT 30 DAYS - 2,100.00;SPECIALIST AVIATION, UK - SV - FRESH DUAL - LT 21 DAYS - 01EA - 2,750.00/MTI AVIATION, FL - SVC - 145 TRACE - 8130 02EA - LT 03 DAYS - 1,600.00;PIONEER, IL - SVC - 129 TRACE - 8130 - STK 02EA - 2,500.00;;2480;7 DAYS;SVC - 145 TRACE - 8130;;MA09022352-92-719;C-MA090223-1-151;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;09/02/2023;LATAM;MARIA FERNANDA ARIZA;523557;INDICATOR ASSY;1;EA;;;;PROPONENT, LT 284 DAYS - 59,505.35/MY BOING FLEET LT 246 DAYS - 46,639.00;ASTRO, FL - SVC - 145 TRACE - 8130/EASA 2022 - STK - 2,500.00;DASI SV - 129 TRACE - ;;3100;5 DAYS;SVC - 145 TRACE - 8130/EASA;;MA09022352-91-463;C-MA090223-1-151;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;09/02/2023;LATAM;MARIA FERNANDA ARIZA;512090-1;LEAD, IGNITION;1;EA;;;;SATAIR, SING - LT 30 DAYS - 4,655.48/UNICAL NE - 8130 - STK - 3,700.00;AVAIR, AZ - OHC - 129 TRACE - STK IRELAND - 3,000.00;L J Walch, CA - OHC - 145 TRACE - 8130 - LT 1 DAY - 2,250.00/AMP AERO, MIA - OHC - 129 TRACE - LT 15 DAYS - 2,800.00;;2990;7 DAYS;OHC - 145 TRACE - 8130;;MA09022351-90-745;C-MA090223-1-151;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;09/02/2023;LATAM;MARIA FERNANDA ARIZA;503543-403-2251;RESTRAINT SYSTEM;2;EA;;;;PROPONENT, CA - 98 DAYS - 2,694.93;MY BOEING FLEET, PHOENIX - LT?? - 2,565.00;;;3350;120 DAYS;FN - OEM CERTS;;MA09022350-89-806;C-MA090223-1-151;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;09/02/2023;LATAM;MARIA FERNANDA ARIZA;50-1-3100-00;LOW PRESSURE SWITCH;1;EA;;;;AIRCRAFT TRADING, MIA - SVC - 129 TRACE - STK 600.00 - TRANSPORT CANADA FORM 1 - 2019/JET INTERNATIONAL, IL - SVC - LT 2-3 WKS - 02EA - 1,100.00;EMC AEROSPACE, FL - SVC - 129 TRACE - 02EA - LT 10 DAYS - 1,200.00;SKYSPARES, UK - 01EA TESTED - 145 TRACE - 8130 2017- STK - 995.00/01EA INSPECTED - 129 TRACE - EASA 2019 - STK 695.00;;1195;7 DAYS;INS/TESTED - 129 TRACE - EASA;;MA09022350-88-13;C-MA090223-1-151;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;09/02/2023;LATAM;MARIA FERNANDA ARIZA;50-1-3100-00;LOW PRESSURE SWITCH;1;EA;;;;AIRCRAFT TRADING, MIA - SVC - 129 TRACE - STK 600.00 - TRANSPORT CANADA FORM 1 - 2019/JET INTERNATIONAL, IL - SVC - LT 2-3 WKS - 02EA - 1,100.00;EMC AEROSPACE, FL - SVC - 129 TRACE - 02EA - LT 10 DAYS - 1,200.00/AMP AERO, MIA - SVC - 129 TRACE - 8130 - STK 02ea - 1,000.00 SN 60356 and 13716;SKYSPARES, UK - 01EA TESTED - 145 TRACE - 8130 2017- STK - 995.00/01EA INSPECTED - 129 TRACE - EASA 2019 - STK 695.00;;1195;7 DAYS;SVC - 129 TRACE - TRANSPORT CANADA FORM 1;;MA09022350-87-406;C-MA090223-1-151;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;09/02/2023;LATAM;MARIA FERNANDA ARIZA;4A7033B;FILTER-SCAVENGE OIL;1;EA;;;;DASI;CHROMALLOY, FL - 4A7033 - OHC - 129 TRACE - 8130 - STK - 7,800.00;;;9950;5 DAYS;ALT PN#4A7033 - OHC - 129 TRACE - 8130 ;;MA0902234A-86-580;C-MA090223-1-151;Yes;;;;;;;;;;;;;;;;;;;;;;
MARCIO;09/02/2023;LATAM;MARIA FERNANDA ARIZA;453T1947-25;CURTAIN ASSY;1;EA;;;;DASI - NE - 06EA - LT 3 DAYS - SEATTLE - 4,615.39;MY BOEINGFLEET LT 3 DAYS - 4,200.00;;;5290;10 DAYS;FN - OEM CERTS;;MA09022345-85-603;C-MA090223-1-151;Yes;;;;;;;;;;;;;;;;;;;;;;
